age,count,date,deceased,gender,medical_worker,prefecture,status
65-,9516,2022-07-28,FALSE,M,FALSE,40,4
UNK,32,2022-07-28,FALSE,U,FALSE,40,3
UNK,462,2022-07-28,FALSE,U,FALSE,40,4
-64,278,2022-07-29,FALSE,F,FALSE,40,1
-64,121,2022-07-29,FALSE,F,FALSE,40,2
-64,2178,2022-07-29,FALSE,F,FALSE,40,3
-64,2515,2022-07-29,FALSE,F,FALSE,40,4
65-,11,2022-07-29,FALSE,F,FALSE,40,1
65-,12,2022-07-29,FALSE,F,FALSE,40,2
65-,160,2022-07-29,FALSE,F,FALSE,40,3
65-,14603,2022-07-29,FALSE,F,FALSE,40,4
-64,252,2022-07-29,FALSE,M,FALSE,40,1
-64,109,2022-07-29,FALSE,M,FALSE,40,2
-64,2070,2022-07-29,FALSE,M,FALSE,40,3
-64,1869,2022-07-29,FALSE,M,FALSE,40,4
65-,8,2022-07-29,FALSE,M,FALSE,40,1
65-,8,2022-07-29,FALSE,M,FALSE,40,2
65-,113,2022-07-29,FALSE,M,FALSE,40,3
65-,10091,2022-07-29,FALSE,M,FALSE,40,4
-64,1,2022-07-29,FALSE,U,FALSE,40,3
-64,1,2022-07-29,FALSE,U,FALSE,40,4
UNK,5,2022-07-29,FALSE,U,FALSE,40,1
UNK,4,2022-07-29,FALSE,U,FALSE,40,2
UNK,31,2022-07-29,FALSE,U,FALSE,40,3
UNK,492,2022-07-29,FALSE,U,FALSE,40,4
-64,381,2022-07-30,FALSE,F,FALSE,40,1
-64,179,2022-07-30,FALSE,F,FALSE,40,2
-64,2343,2022-07-30,FALSE,F,FALSE,40,3
-64,2886,2022-07-30,FALSE,F,FALSE,40,4
65-,8,2022-07-30,FALSE,F,FALSE,40,1
65-,3,2022-07-30,FALSE,F,FALSE,40,2
65-,117,2022-07-30,FALSE,F,FALSE,40,3
65-,12483,2022-07-30,FALSE,F,FALSE,40,4
-64,413,2022-07-30,FALSE,M,FALSE,40,1
-64,163,2022-07-30,FALSE,M,FALSE,40,2
-64,2402,2022-07-30,FALSE,M,FALSE,40,3
-64,1964,2022-07-30,FALSE,M,FALSE,40,4
65-,1,2022-07-30,FALSE,M,FALSE,40,1
65-,2,2022-07-30,FALSE,M,FALSE,40,2
65-,84,2022-07-30,FALSE,M,FALSE,40,3
65-,9797,2022-07-30,FALSE,M,FALSE,40,4
UNK,1,2022-07-30,FALSE,U,FALSE,40,1
UNK,22,2022-07-30,FALSE,U,FALSE,40,3
UNK,262,2022-07-30,FALSE,U,FALSE,40,4
-64,173,2022-07-31,FALSE,F,FALSE,40,1
-64,78,2022-07-31,FALSE,F,FALSE,40,2
-64,1206,2022-07-31,FALSE,F,FALSE,40,3
-64,653,2022-07-31,FALSE,F,FALSE,40,4
65-,6,2022-07-31,FALSE,F,FALSE,40,1
65-,8,2022-07-31,FALSE,F,FALSE,40,2
65-,58,2022-07-31,FALSE,F,FALSE,40,3
65-,7395,2022-07-31,FALSE,F,FALSE,40,4
-64,182,2022-07-31,FALSE,M,FALSE,40,1
-64,64,2022-07-31,FALSE,M,FALSE,40,2
-64,1336,2022-07-31,FALSE,M,FALSE,40,3
-64,514,2022-07-31,FALSE,M,FALSE,40,4
65-,3,2022-07-31,FALSE,M,FALSE,40,1
65-,3,2022-07-31,FALSE,M,FALSE,40,2
65-,52,2022-07-31,FALSE,M,FALSE,40,3
65-,5903,2022-07-31,FALSE,M,FALSE,40,4
UNK,1,2022-07-31,FALSE,U,FALSE,40,2
UNK,7,2022-07-31,FALSE,U,FALSE,40,3
UNK,188,2022-07-31,FALSE,U,FALSE,40,4
-64,80,2022-08-01,FALSE,F,FALSE,40,1
-64,21,2022-08-01,FALSE,F,FALSE,40,2
-64,958,2022-08-01,FALSE,F,FALSE,40,3
-64,1424,2022-08-01,FALSE,F,FALSE,40,4
65-,9,2022-08-01,FALSE,F,FALSE,40,1
65-,5,2022-08-01,FALSE,F,FALSE,40,2
65-,112,2022-08-01,FALSE,F,FALSE,40,3
65-,8986,2022-08-01,FALSE,F,FALSE,40,4
-64,76,2022-08-01,FALSE,M,FALSE,40,1
-64,26,2022-08-01,FALSE,M,FALSE,40,2
-64,863,2022-08-01,FALSE,M,FALSE,40,3
-64,1046,2022-08-01,FALSE,M,FALSE,40,4
65-,6,2022-08-01,FALSE,M,FALSE,40,1
65-,5,2022-08-01,FALSE,M,FALSE,40,2
65-,60,2022-08-01,FALSE,M,FALSE,40,3
65-,6011,2022-08-01,FALSE,M,FALSE,40,4
-64,1,2022-08-01,FALSE,U,FALSE,40,4
UNK,3,2022-08-01,FALSE,U,FALSE,40,1
UNK,1,2022-08-01,FALSE,U,FALSE,40,2
UNK,18,2022-08-01,FALSE,U,FALSE,40,3
UNK,313,2022-08-01,FALSE,U,FALSE,40,4
-64,153,2022-08-02,FALSE,F,FALSE,40,1
-64,46,2022-08-02,FALSE,F,FALSE,40,2
-64,1087,2022-08-02,FALSE,F,FALSE,40,3
-64,1781,2022-08-02,FALSE,F,FALSE,40,4
65-,7,2022-08-02,FALSE,F,FALSE,40,1
65-,8,2022-08-02,FALSE,F,FALSE,40,2
65-,91,2022-08-02,FALSE,F,FALSE,40,3
65-,11143,2022-08-02,FALSE,F,FALSE,40,4
-64,194,2022-08-02,FALSE,M,FALSE,40,1
-64,46,2022-08-02,FALSE,M,FALSE,40,2
-64,904,2022-08-02,FALSE,M,FALSE,40,3
-64,1187,2022-08-02,FALSE,M,FALSE,40,4
65-,2,2022-08-02,FALSE,M,FALSE,40,1
65-,5,2022-08-02,FALSE,M,FALSE,40,2
65-,63,2022-08-02,FALSE,M,FALSE,40,3
65-,7383,2022-08-02,FALSE,M,FALSE,40,4
65-,1,2022-08-02,FALSE,U,FALSE,40,4
UNK,2,2022-08-02,FALSE,U,FALSE,40,1
UNK,2,2022-08-02,FALSE,U,FALSE,40,2
UNK,17,2022-08-02,FALSE,U,FALSE,40,3
UNK,416,2022-08-02,FALSE,U,FALSE,40,4
-64,113,2022-08-03,FALSE,F,FALSE,40,1
-64,37,2022-08-03,FALSE,F,FALSE,40,2
-64,1042,2022-08-03,FALSE,F,FALSE,40,3
-64,2118,2022-08-03,FALSE,F,FALSE,40,4
65-,13,2022-08-03,FALSE,F,FALSE,40,1
65-,2,2022-08-03,FALSE,F,FALSE,40,2
65-,110,2022-08-03,FALSE,F,FALSE,40,3
65-,11743,2022-08-03,FALSE,F,FALSE,40,4
-64,103,2022-08-03,FALSE,M,FALSE,40,1
-64,32,2022-08-03,FALSE,M,FALSE,40,2
-64,929,2022-08-03,FALSE,M,FALSE,40,3
-64,1322,2022-08-03,FALSE,M,FALSE,40,4
65-,6,2022-08-03,FALSE,M,FALSE,40,1
65-,3,2022-08-03,FALSE,M,FALSE,40,2
65-,65,2022-08-03,FALSE,M,FALSE,40,3
65-,8191,2022-08-03,FALSE,M,FALSE,40,4
65-,1,2022-08-03,FALSE,U,FALSE,40,4
UNK,2,2022-08-03,FALSE,U,FALSE,40,1
UNK,1,2022-08-03,FALSE,U,FALSE,40,2
UNK,16,2022-08-03,FALSE,U,FALSE,40,3
UNK,503,2022-08-03,FALSE,U,FALSE,40,4
-64,104,2022-08-04,FALSE,F,FALSE,40,1
-64,49,2022-08-04,FALSE,F,FALSE,40,2
-64,1013,2022-08-04,FALSE,F,FALSE,40,3
-64,2621,2022-08-04,FALSE,F,FALSE,40,4
65-,7,2022-08-04,FALSE,F,FALSE,40,1
65-,3,2022-08-04,FALSE,F,FALSE,40,2
65-,129,2022-08-04,FALSE,F,FALSE,40,3
65-,12040,2022-08-04,FALSE,F,FALSE,40,4
-64,84,2022-08-04,FALSE,M,FALSE,40,1
-64,37,2022-08-04,FALSE,M,FALSE,40,2
-64,869,2022-08-04,FALSE,M,FALSE,40,3
-64,1751,2022-08-04,FALSE,M,FALSE,40,4
65-,2,2022-08-04,FALSE,M,FALSE,40,1
65-,1,2022-08-04,FALSE,M,FALSE,40,2
65-,75,2022-08-04,FALSE,M,FALSE,40,3
65-,8489,2022-08-04,FALSE,M,FALSE,40,4
UNK,3,2022-08-04,FALSE,U,FALSE,40,1
UNK,3,2022-08-04,FALSE,U,FALSE,40,2
UNK,24,2022-08-04,FALSE,U,FALSE,40,3
UNK,511,2022-08-04,FALSE,U,FALSE,40,4
-64,213,2022-08-05,FALSE,F,FALSE,40,1
-64,93,2022-08-05,FALSE,F,FALSE,40,2
-64,2072,2022-08-05,FALSE,F,FALSE,40,3
-64,4834,2022-08-05,FALSE,F,FALSE,40,4
65-,5,2022-08-05,FALSE,F,FALSE,40,1
65-,9,2022-08-05,FALSE,F,FALSE,40,2
65-,160,2022-08-05,FALSE,F,FALSE,40,3
65-,13324,2022-08-05,FALSE,F,FALSE,40,4
-64,197,2022-08-05,FALSE,M,FALSE,40,1
-64,109,2022-08-05,FALSE,M,FALSE,40,2
-64,1858,2022-08-05,FALSE,M,FALSE,40,3
-64,2776,2022-08-05,FALSE,M,FALSE,40,4
65-,9,2022-08-05,FALSE,M,FALSE,40,1
65-,8,2022-08-05,FALSE,M,FALSE,40,2
65-,98,2022-08-05,FALSE,M,FALSE,40,3
65-,8856,2022-08-05,FALSE,M,FALSE,40,4
65-,2,2022-08-05,FALSE,U,FALSE,40,4
UNK,2,2022-08-05,FALSE,U,FALSE,40,1
UNK,4,2022-08-05,FALSE,U,FALSE,40,2
UNK,29,2022-08-05,FALSE,U,FALSE,40,3
UNK,482,2022-08-05,FALSE,U,FALSE,40,4
-64,382,2022-08-06,FALSE,F,FALSE,40,1
-64,182,2022-08-06,FALSE,F,FALSE,40,2
-64,2035,2022-08-06,FALSE,F,FALSE,40,3
-64,4873,2022-08-06,FALSE,F,FALSE,40,4
65-,7,2022-08-06,FALSE,F,FALSE,40,1
65-,4,2022-08-06,FALSE,F,FALSE,40,2
65-,103,2022-08-06,FALSE,F,FALSE,40,3
65-,11078,2022-08-06,FALSE,F,FALSE,40,4
-64,385,2022-08-06,FALSE,M,FALSE,40,1
-64,220,2022-08-06,FALSE,M,FALSE,40,2
-64,2094,2022-08-06,FALSE,M,FALSE,40,3
-64,2819,2022-08-06,FALSE,M,FALSE,40,4
65-,10,2022-08-06,FALSE,M,FALSE,40,1
65-,1,2022-08-06,FALSE,M,FALSE,40,2
65-,60,2022-08-06,FALSE,M,FALSE,40,3
65-,8499,2022-08-06,FALSE,M,FALSE,40,4
-64,1,2022-08-06,FALSE,U,FALSE,40,4
UNK,3,2022-08-06,FALSE,U,FALSE,40,1
UNK,18,2022-08-06,FALSE,U,FALSE,40,3
UNK,271,2022-08-06,FALSE,U,FALSE,40,4
-64,129,2022-08-07,FALSE,F,FALSE,40,1
-64,61,2022-08-07,FALSE,F,FALSE,40,2
-64,1325,2022-08-07,FALSE,F,FALSE,40,3
-64,1111,2022-08-07,FALSE,F,FALSE,40,4
65-,3,2022-08-07,FALSE,F,FALSE,40,1
65-,54,2022-08-07,FALSE,F,FALSE,40,3
65-,6907,2022-08-07,FALSE,F,FALSE,40,4
-64,107,2022-08-07,FALSE,M,FALSE,40,1
-64,80,2022-08-07,FALSE,M,FALSE,40,2
-64,1307,2022-08-07,FALSE,M,FALSE,40,3
-64,961,2022-08-07,FALSE,M,FALSE,40,4
65-,2,2022-08-07,FALSE,M,FALSE,40,1
65-,2,2022-08-07,FALSE,M,FALSE,40,2
65-,51,2022-08-07,FALSE,M,FALSE,40,3
65-,5733,2022-08-07,FALSE,M,FALSE,40,4
65-,1,2022-08-07,FALSE,U,FALSE,40,4
UNK,4,2022-08-07,FALSE,U,FALSE,40,2
UNK,7,2022-08-07,FALSE,U,FALSE,40,3
UNK,143,2022-08-07,FALSE,U,FALSE,40,4
-64,59,2022-08-08,FALSE,F,FALSE,40,1
-64,35,2022-08-08,FALSE,F,FALSE,40,2
-64,993,2022-08-08,FALSE,F,FALSE,40,3
-64,2712,2022-08-08,FALSE,F,FALSE,40,4
65-,4,2022-08-08,FALSE,F,FALSE,40,1
65-,3,2022-08-08,FALSE,F,FALSE,40,2
65-,106,2022-08-08,FALSE,F,FALSE,40,3
65-,9260,2022-08-08,FALSE,F,FALSE,40,4
-64,68,2022-08-08,FALSE,M,FALSE,40,1
-64,27,2022-08-08,FALSE,M,FALSE,40,2
-64,847,2022-08-08,FALSE,M,FALSE,40,3
-64,1720,2022-08-08,FALSE,M,FALSE,40,4
65-,3,2022-08-08,FALSE,M,FALSE,40,1
65-,61,2022-08-08,FALSE,M,FALSE,40,3
65-,6275,2022-08-08,FALSE,M,FALSE,40,4
-64,1,2022-08-08,FALSE,U,FALSE,40,4
65-,4,2022-08-08,FALSE,U,FALSE,40,4
UNK,2,2022-08-08,FALSE,U,FALSE,40,1
UNK,18,2022-08-08,FALSE,U,FALSE,40,3
UNK,308,2022-08-08,FALSE,U,FALSE,40,4
-64,129,2022-08-09,FALSE,F,FALSE,40,1
-64,58,2022-08-09,FALSE,F,FALSE,40,2
-64,1125,2022-08-09,FALSE,F,FALSE,40,3
-64,3483,2022-08-09,FALSE,F,FALSE,40,4
65-,7,2022-08-09,FALSE,F,FALSE,40,1
65-,3,2022-08-09,FALSE,F,FALSE,40,2
65-,106,2022-08-09,FALSE,F,FALSE,40,3
65-,10821,2022-08-09,FALSE,F,FALSE,40,4
-64,154,2022-08-09,FALSE,M,FALSE,40,1
-64,65,2022-08-09,FALSE,M,FALSE,40,2
-64,1008,2022-08-09,FALSE,M,FALSE,40,3
-64,2079,2022-08-09,FALSE,M,FALSE,40,4
65-,1,2022-08-09,FALSE,M,FALSE,40,1
65-,4,2022-08-09,FALSE,M,FALSE,40,2
65-,60,2022-08-09,FALSE,M,FALSE,40,3
65-,6962,2022-08-09,FALSE,M,FALSE,40,4
65-,8,2022-08-09,FALSE,U,FALSE,40,4
UNK,2,2022-08-09,FALSE,U,FALSE,40,1
UNK,3,2022-08-09,FALSE,U,FALSE,40,2
UNK,22,2022-08-09,FALSE,U,FALSE,40,3
UNK,437,2022-08-09,FALSE,U,FALSE,40,4
-64,81,2022-08-10,FALSE,F,FALSE,40,1
-64,67,2022-08-10,FALSE,F,FALSE,40,2
-64,1335,2022-08-10,FALSE,F,FALSE,40,3
-64,6160,2022-08-10,FALSE,F,FALSE,40,4
65-,5,2022-08-10,FALSE,F,FALSE,40,1
65-,1,2022-08-10,FALSE,F,FALSE,40,2
65-,97,2022-08-10,FALSE,F,FALSE,40,3
65-,11284,2022-08-10,FALSE,F,FALSE,40,4
-64,83,2022-08-10,FALSE,M,FALSE,40,1
-64,63,2022-08-10,FALSE,M,FALSE,40,2
-64,1226,2022-08-10,FALSE,M,FALSE,40,3
-64,3145,2022-08-10,FALSE,M,FALSE,40,4
65-,9,2022-08-10,FALSE,M,FALSE,40,1
65-,3,2022-08-10,FALSE,M,FALSE,40,2
65-,61,2022-08-10,FALSE,M,FALSE,40,3
65-,8301,2022-08-10,FALSE,M,FALSE,40,4
-64,1,2022-08-10,FALSE,U,FALSE,40,4
65-,1,2022-08-10,FALSE,U,FALSE,40,4
UNK,1,2022-08-10,FALSE,U,FALSE,40,1
UNK,6,2022-08-10,FALSE,U,FALSE,40,2
UNK,23,2022-08-10,FALSE,U,FALSE,40,3
UNK,356,2022-08-10,FALSE,U,FALSE,40,4
-64,26,2022-08-11,FALSE,F,FALSE,40,1
-64,11,2022-08-11,FALSE,F,FALSE,40,2
-64,578,2022-08-11,FALSE,F,FALSE,40,3
-64,1260,2022-08-11,FALSE,F,FALSE,40,4
65-,2,2022-08-11,FALSE,F,FALSE,40,1
65-,2,2022-08-11,FALSE,F,FALSE,40,2
65-,35,2022-08-11,FALSE,F,FALSE,40,3
65-,3318,2022-08-11,FALSE,F,FALSE,40,4
-64,18,2022-08-11,FALSE,M,FALSE,40,1
-64,15,2022-08-11,FALSE,M,FALSE,40,2
-64,697,2022-08-11,FALSE,M,FALSE,40,3
-64,1149,2022-08-11,FALSE,M,FALSE,40,4
65-,3,2022-08-11,FALSE,M,FALSE,40,1
65-,29,2022-08-11,FALSE,M,FALSE,40,3
65-,2958,2022-08-11,FALSE,M,FALSE,40,4
UNK,4,2022-08-11,FALSE,U,FALSE,40,3
UNK,81,2022-08-11,FALSE,U,FALSE,40,4
-64,74,2022-08-12,FALSE,F,FALSE,40,1
-64,62,2022-08-12,FALSE,F,FALSE,40,2
-64,1427,2022-08-12,FALSE,F,FALSE,40,3
-64,4794,2022-08-12,FALSE,F,FALSE,40,4
65-,7,2022-08-12,FALSE,F,FALSE,40,1
65-,10,2022-08-12,FALSE,F,FALSE,40,2
65-,55,2022-08-12,FALSE,F,FALSE,40,3
65-,6321,2022-08-12,FALSE,F,FALSE,40,4
-64,70,2022-08-12,FALSE,M,FALSE,40,1
-64,62,2022-08-12,FALSE,M,FALSE,40,2
-64,1490,2022-08-12,FALSE,M,FALSE,40,3
-64,2634,2022-08-12,FALSE,M,FALSE,40,4
65-,1,2022-08-12,FALSE,M,FALSE,40,1
65-,5,2022-08-12,FALSE,M,FALSE,40,2
65-,42,2022-08-12,FALSE,M,FALSE,40,3
65-,4653,2022-08-12,FALSE,M,FALSE,40,4
65-,2,2022-08-12,FALSE,U,FALSE,40,4
UNK,1,2022-08-12,FALSE,U,FALSE,40,2
UNK,18,2022-08-12,FALSE,U,FALSE,40,3
UNK,256,2022-08-12,FALSE,U,FALSE,40,4
-64,39,2022-08-13,FALSE,F,FALSE,40,1
-64,47,2022-08-13,FALSE,F,FALSE,40,2
-64,548,2022-08-13,FALSE,F,FALSE,40,3
-64,1185,2022-08-13,FALSE,F,FALSE,40,4
65-,3,2022-08-13,FALSE,F,FALSE,40,1
65-,1,2022-08-13,FALSE,F,FALSE,40,2
65-,23,2022-08-13,FALSE,F,FALSE,40,3
65-,982,2022-08-13,FALSE,F,FALSE,40,4
-64,51,2022-08-13,FALSE,M,FALSE,40,1
-64,41,2022-08-13,FALSE,M,FALSE,40,2
-64,615,2022-08-13,FALSE,M,FALSE,40,3
-64,725,2022-08-13,FALSE,M,FALSE,40,4
65-,1,2022-08-13,FALSE,M,FALSE,40,1
65-,10,2022-08-13,FALSE,M,FALSE,40,3
65-,823,2022-08-13,FALSE,M,FALSE,40,4
UNK,4,2022-08-13,FALSE,U,FALSE,40,3
UNK,36,2022-08-13,FALSE,U,FALSE,40,4
-64,70,2022-08-14,FALSE,F,FALSE,40,1
-64,62,2022-08-14,FALSE,F,FALSE,40,2
-64,370,2022-08-14,FALSE,F,FALSE,40,3
-64,146,2022-08-14,FALSE,F,FALSE,40,4
65-,10,2022-08-14,FALSE,F,FALSE,40,3
65-,203,2022-08-14,FALSE,F,FALSE,40,4
-64,83,2022-08-14,FALSE,M,FALSE,40,1
-64,70,2022-08-14,FALSE,M,FALSE,40,2
-64,361,2022-08-14,FALSE,M,FALSE,40,3
-64,141,2022-08-14,FALSE,M,FALSE,40,4
65-,1,2022-08-14,FALSE,M,FALSE,40,2
65-,4,2022-08-14,FALSE,M,FALSE,40,3
65-,145,2022-08-14,FALSE,M,FALSE,40,4
UNK,1,2022-08-14,FALSE,U,FALSE,40,3
UNK,5,2022-08-14,FALSE,U,FALSE,40,4
-64,8,2022-08-15,FALSE,F,FALSE,40,1
-64,9,2022-08-15,FALSE,F,FALSE,40,2
-64,211,2022-08-15,FALSE,F,FALSE,40,3
-64,883,2022-08-15,FALSE,F,FALSE,40,4
65-,2,2022-08-15,FALSE,F,FALSE,40,1
65-,13,2022-08-15,FALSE,F,FALSE,40,3
65-,1019,2022-08-15,FALSE,F,FALSE,40,4
-64,10,2022-08-15,FALSE,M,FALSE,40,1
-64,8,2022-08-15,FALSE,M,FALSE,40,2
-64,255,2022-08-15,FALSE,M,FALSE,40,3
-64,625,2022-08-15,FALSE,M,FALSE,40,4
65-,1,2022-08-15,FALSE,M,FALSE,40,1
65-,2,2022-08-15,FALSE,M,FALSE,40,2
65-,12,2022-08-15,FALSE,M,FALSE,40,3
65-,683,2022-08-15,FALSE,M,FALSE,40,4
UNK,6,2022-08-15,FALSE,U,FALSE,40,3
UNK,70,2022-08-15,FALSE,U,FALSE,40,4
-64,75,2022-08-16,FALSE,F,FALSE,40,1
-64,115,2022-08-16,FALSE,F,FALSE,40,2
-64,822,2022-08-16,FALSE,F,FALSE,40,3
-64,2935,2022-08-16,FALSE,F,FALSE,40,4
65-,5,2022-08-16,FALSE,F,FALSE,40,1
65-,8,2022-08-16,FALSE,F,FALSE,40,2
65-,88,2022-08-16,FALSE,F,FALSE,40,3
65-,7746,2022-08-16,FALSE,F,FALSE,40,4
-64,81,2022-08-16,FALSE,M,FALSE,40,1
-64,114,2022-08-16,FALSE,M,FALSE,40,2
-64,840,2022-08-16,FALSE,M,FALSE,40,3
-64,1951,2022-08-16,FALSE,M,FALSE,40,4
65-,1,2022-08-16,FALSE,M,FALSE,40,1
65-,5,2022-08-16,FALSE,M,FALSE,40,2
65-,62,2022-08-16,FALSE,M,FALSE,40,3
65-,5180,2022-08-16,FALSE,M,FALSE,40,4
UNK,2,2022-08-16,FALSE,U,FALSE,40,1
UNK,4,2022-08-16,FALSE,U,FALSE,40,2
UNK,26,2022-08-16,FALSE,U,FALSE,40,3
UNK,331,2022-08-16,FALSE,U,FALSE,40,4
-64,51,2022-08-17,FALSE,F,FALSE,40,1
-64,88,2022-08-17,FALSE,F,FALSE,40,2
-64,718,2022-08-17,FALSE,F,FALSE,40,3
-64,3459,2022-08-17,FALSE,F,FALSE,40,4
65-,6,2022-08-17,FALSE,F,FALSE,40,1
65-,12,2022-08-17,FALSE,F,FALSE,40,2
65-,86,2022-08-17,FALSE,F,FALSE,40,3
65-,10061,2022-08-17,FALSE,F,FALSE,40,4
-64,64,2022-08-17,FALSE,M,FALSE,40,1
-64,101,2022-08-17,FALSE,M,FALSE,40,2
-64,679,2022-08-17,FALSE,M,FALSE,40,3
-64,2145,2022-08-17,FALSE,M,FALSE,40,4
65-,7,2022-08-17,FALSE,M,FALSE,40,1
65-,7,2022-08-17,FALSE,M,FALSE,40,2
65-,60,2022-08-17,FALSE,M,FALSE,40,3
65-,7165,2022-08-17,FALSE,M,FALSE,40,4
65-,1,2022-08-17,FALSE,U,FALSE,40,4
UNK,2,2022-08-17,FALSE,U,FALSE,40,1
UNK,2,2022-08-17,FALSE,U,FALSE,40,2
UNK,17,2022-08-17,FALSE,U,FALSE,40,3
UNK,344,2022-08-17,FALSE,U,FALSE,40,4
-64,80,2022-08-18,FALSE,F,FALSE,40,1
-64,167,2022-08-18,FALSE,F,FALSE,40,2
-64,717,2022-08-18,FALSE,F,FALSE,40,3
-64,3860,2022-08-18,FALSE,F,FALSE,40,4
65-,8,2022-08-18,FALSE,F,FALSE,40,1
65-,10,2022-08-18,FALSE,F,FALSE,40,2
65-,104,2022-08-18,FALSE,F,FALSE,40,3
65-,10514,2022-08-18,FALSE,F,FALSE,40,4
-64,96,2022-08-18,FALSE,M,FALSE,40,1
-64,137,2022-08-18,FALSE,M,FALSE,40,2
-64,575,2022-08-18,FALSE,M,FALSE,40,3
-64,2536,2022-08-18,FALSE,M,FALSE,40,4
65-,5,2022-08-18,FALSE,M,FALSE,40,1
65-,2,2022-08-18,FALSE,M,FALSE,40,2
65-,50,2022-08-18,FALSE,M,FALSE,40,3
65-,7029,2022-08-18,FALSE,M,FALSE,40,4
65-,1,2022-08-18,FALSE,U,FALSE,40,4
UNK,2,2022-08-18,FALSE,U,FALSE,40,1
UNK,1,2022-08-18,FALSE,U,FALSE,40,2
UNK,9,2022-08-18,FALSE,U,FALSE,40,3
UNK,404,2022-08-18,FALSE,U,FALSE,40,4
-64,136,2022-08-19,FALSE,F,FALSE,40,1
-64,252,2022-08-19,FALSE,F,FALSE,40,2
-64,1619,2022-08-19,FALSE,F,FALSE,40,3
-64,7328,2022-08-19,FALSE,F,FALSE,40,4
65-,15,2022-08-19,FALSE,F,FALSE,40,1
65-,16,2022-08-19,FALSE,F,FALSE,40,2
65-,153,2022-08-19,FALSE,F,FALSE,40,3
65-,11258,2022-08-19,FALSE,F,FALSE,40,4
-64,136,2022-08-19,FALSE,M,FALSE,40,1
-64,208,2022-08-19,FALSE,M,FALSE,40,2
-64,1366,2022-08-19,FALSE,M,FALSE,40,3
-64,4208,2022-08-19,FALSE,M,FALSE,40,4
65-,6,2022-08-19,FALSE,M,FALSE,40,1
65-,7,2022-08-19,FALSE,M,FALSE,40,2
65-,86,2022-08-19,FALSE,M,FALSE,40,3
65-,7547,2022-08-19,FALSE,M,FALSE,40,4
65-,4,2022-08-19,FALSE,U,FALSE,40,4
UNK,1,2022-08-19,FALSE,U,FALSE,40,1
UNK,1,2022-08-19,FALSE,U,FALSE,40,2
UNK,15,2022-08-19,FALSE,U,FALSE,40,3
UNK,355,2022-08-19,FALSE,U,FALSE,40,4
-64,235,2022-08-20,FALSE,F,FALSE,40,1
-64,361,2022-08-20,FALSE,F,FALSE,40,2
-64,1564,2022-08-20,FALSE,F,FALSE,40,3
-64,5611,2022-08-20,FALSE,F,FALSE,40,4
65-,6,2022-08-20,FALSE,F,FALSE,40,1
65-,5,2022-08-20,FALSE,F,FALSE,40,2
65-,87,2022-08-20,FALSE,F,FALSE,40,3
65-,9266,2022-08-20,FALSE,F,FALSE,40,4
-64,228,2022-08-20,FALSE,M,FALSE,40,1
-64,365,2022-08-20,FALSE,M,FALSE,40,2
-64,1488,2022-08-20,FALSE,M,FALSE,40,3
-64,3995,2022-08-20,FALSE,M,FALSE,40,4
65-,2,2022-08-20,FALSE,M,FALSE,40,1
65-,4,2022-08-20,FALSE,M,FALSE,40,2
65-,67,2022-08-20,FALSE,M,FALSE,40,3
65-,7150,2022-08-20,FALSE,M,FALSE,40,4
UNK,1,2022-08-20,FALSE,U,FALSE,40,1
UNK,3,2022-08-20,FALSE,U,FALSE,40,2
UNK,25,2022-08-20,FALSE,U,FALSE,40,3
UNK,261,2022-08-20,FALSE,U,FALSE,40,4
-64,94,2022-08-21,FALSE,F,FALSE,40,1
-64,121,2022-08-21,FALSE,F,FALSE,40,2
-64,659,2022-08-21,FALSE,F,FALSE,40,3
-64,1769,2022-08-21,FALSE,F,FALSE,40,4
65-,1,2022-08-21,FALSE,F,FALSE,40,1
65-,5,2022-08-21,FALSE,F,FALSE,40,2
65-,52,2022-08-21,FALSE,F,FALSE,40,3
65-,6304,2022-08-21,FALSE,F,FALSE,40,4
-64,72,2022-08-21,FALSE,M,FALSE,40,1
-64,122,2022-08-21,FALSE,M,FALSE,40,2
-64,750,2022-08-21,FALSE,M,FALSE,40,3
-64,1818,2022-08-21,FALSE,M,FALSE,40,4
65-,1,2022-08-21,FALSE,M,FALSE,40,2
65-,41,2022-08-21,FALSE,M,FALSE,40,3
65-,5458,2022-08-21,FALSE,M,FALSE,40,4
UNK,1,2022-08-21,FALSE,U,FALSE,40,1
UNK,1,2022-08-21,FALSE,U,FALSE,40,2
UNK,4,2022-08-21,FALSE,U,FALSE,40,3
UNK,155,2022-08-21,FALSE,U,FALSE,40,4
-64,30,2022-08-22,FALSE,F,FALSE,40,1
-64,73,2022-08-22,FALSE,F,FALSE,40,2
-64,638,2022-08-22,FALSE,F,FALSE,40,3
-64,2858,2022-08-22,FALSE,F,FALSE,40,4
65-,5,2022-08-22,FALSE,F,FALSE,40,1
65-,5,2022-08-22,FALSE,F,FALSE,40,2
65-,75,2022-08-22,FALSE,F,FALSE,40,3
65-,7251,2022-08-22,FALSE,F,FALSE,40,4
-64,30,2022-08-22,FALSE,M,FALSE,40,1
-64,67,2022-08-22,FALSE,M,FALSE,40,2
-64,564,2022-08-22,FALSE,M,FALSE,40,3
-64,1773,2022-08-22,FALSE,M,FALSE,40,4
65-,3,2022-08-22,FALSE,M,FALSE,40,1
65-,2,2022-08-22,FALSE,M,FALSE,40,2
65-,69,2022-08-22,FALSE,M,FALSE,40,3
